id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
d1b2Wjj9794UUy6681YKWQ==,Propiedad,2019-12-06,2020-03-06,2019-12-06,-34.6588849,-58.5448179,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,3.0,,1.0,,,Mensual,PH - Ramos Mejia,no paga
MfbMO3QfUmfVGQzC0ulM1w==,Propiedad,2019-09-22,2019-11-07,2019-09-22,-34.6382,-58.358068,Argentina,Capital Federal,Boca,,,,2.0,1.0,1.0,60.0,60.0,,VENTA PH DOS AMBIENTES BARRIO LA BOCA SIN EXPENSAS,no paga
icSMn5aMwIBhtnh8e38vPg==,Propiedad,2020-06-05,9999-12-31,2020-06-05,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,7.0,5.0,4.0,,,,Casa en Santa Barbara,no paga
uusidOTzTvaQPHMR6ugorg==,Propiedad,2019-09-19,2019-11-26,2019-09-19,-34.7025005,-58.33815870000001,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Villa Dominico,,,3.0,,1.0,86.0,86.0,Mensual,Venta de departamento tipo casa ph en Villa Dominico (25932),no paga
74StDw+fSwR0Bs4EvjUaZA==,Propiedad,2020-02-10,2020-05-10,2020-02-10,-31.374171899999997,-64.2163813,Argentina,Capital Federal,,,,,10.0,4.0,2.0,,,,CASA EN VENTA IDEAL INVERSION EN BARRIO ALTO VERDE,no paga
gOu1yMxt3psPSALf+dq/Tw==,Propiedad,2019-10-31,2019-11-15,2019-10-31,-34.6152426,-58.40622,Argentina,Capital Federal,Almagro,,,,5.0,4.0,2.0,400.0,198.0,,Depto.tipo casa de 5 ambientes en Venta en Almagro,no paga
aGLDTOOA41seRMj0a8pcxQ==,Propiedad,2020-03-12,9999-12-31,2020-03-12,-32.9935593,-60.6702164,Argentina,Santa Fe,Rosario,,,,4.0,2.0,1.0,,,,CASA EN VENTA 2 DORMITORIOS PJE SPEZIA 4797,no paga
w1b1i4D3RIBANVkyzV+YKA==,Propiedad,2020-07-03,2020-08-11,2020-07-03,-30.921061699999996,-64.5388208,Argentina,Córdoba,San Esteban,,,,2.0,1.0,1.0,,,,Cabaña en Venta 1 dormitorio - Frente a Balneario - San Esteban,no paga
uEccU0u+CL+MFTnnBeqWcQ==,Propiedad,2019-10-15,9999-12-31,2019-10-15,-38.014131400000004,-57.575873,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,40.0,40.0,,"Phs en chauvin dos unidades , de 2 amb Oportunidad ",no paga
PXpL67YsxbLedyA/AU93kA==,Propiedad,2019-08-22,2020-05-04,2019-08-22,-40.1542122,-71.3448016,Argentina,Neuquén,Lácar,,,,2.0,,,,69.0,Mensual,VENTA de DEPARTAMENTO 1 Dorm. San Martín de los Andes,no paga
cpYOON3c39r4aSflySQxCQ==,Propiedad,2020-03-08,2020-03-14,2020-03-08,-34.708651,-58.39875,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús,,,2.0,1.0,1.0,65.0,50.0,,HERMOSO PH 2 AMB S/EXP C/PATIO CTRO LANÚS A NUEVO!,no paga
udZQ8cOyIcY1qTQa2PxZPg==,Propiedad,2019-08-17,2020-10-03,2019-08-17,-34.63177,-58.420737,Argentina,Capital Federal,Boedo,,,,2.0,1.0,1.0,74.0,47.0,,PH Venta Boedo 2 amb Patio,no paga
NV+ie78j6EMFByBzyY2PeQ==,Propiedad,2020-08-09,2020-09-23,2020-08-09,-34.424611,-58.658667,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,,,3.0,2.0,1.0,9550.0,77.0,,Venta PH en planta baja 3 ambientes jardín pileta,no paga
6BSE78cg3aHFg+ICMzeFJw==,Propiedad,2020-08-18,2020-09-01,2020-08-18,-37.9970223818,-57.5652852097,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,Ph de tres ambientes sin gastos z/Macrocentro,no paga
nydjU1ujKqXqp+S96keFcQ==,Propiedad,2020-06-30,2020-09-11,2020-06-30,-34.625232000000004,-58.42028199999999,Argentina,Capital Federal,Boedo,,,,2.0,1.0,1.0,58.0,45.0,,VENTA PH 2 AMB BOEDO 58M2 SIN EXPENSAS A RECICLAR,no paga
e/+Tlll5b+OMqC4ERls/BQ==,Propiedad,2020-05-02,2020-05-17,2020-05-02,-34.608493100000004,-58.4156344,Argentina,Capital Federal,Almagro,,,,4.0,3.0,1.0,124.0,124.0,,Depto.tipo casa de 4 ambientes en Venta en Almagro,no paga
wnz8FQY+n/MBA/RgAg6aAQ==,Propiedad,2020-02-27,9999-12-31,2020-02-27,-34.92424227,-57.9587048125,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,3.0,2.0,1.0,55.0,55.0,Mensual,Departamento planta baja 2 dormitorios y cochera -100 mts 2 - La Plata,no paga
k8uup7bRFp+eSnSpPHwoVg==,Propiedad,2019-09-17,2019-10-18,2019-09-17,-34.6028982,-58.4668963,Argentina,Capital Federal,Paternal,,,,3.0,2.0,1.0,54.0,50.0,,PH en venta Paternal,no paga
+dGt2FMaF9FkWCOk79WSSQ==,Propiedad,2019-12-26,2020-01-21,2019-12-26,-34.679964,-58.578393000000005,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,San Justo,,,3.0,2.0,1.0,59.0,59.0,,VENTA PH 3 AMBIENTES CON PATIO,no paga
AMon/hKi0ZFBm8ltPKw9Ug==,Propiedad,2020-05-26,9999-12-31,2020-05-26,-37.089591999999996,-56.83520849999999,Argentina,Buenos Aires Costa Atlántica,Pinamar,,,,3.0,2.0,,,,,Casa a Estrenar en Pinamar Norte,no paga
iacn6Ilttej72t0xmKrRlA==,Propiedad,2019-12-18,2020-08-05,2019-12-18,-33.0358588847,-68.91900868260001,Argentina,Capital Federal,,,,,,3.0,2.0,,,,"Casa de tres dormitorios, dos baños, jardín con piscina y cochera.",no paga
cxCym2KUvteyM+UgftJldw==,Propiedad,2020-05-20,9999-12-31,2020-05-20,-38.0062279,-57.5580116,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,PH 3 amb. en PA c/terraza La Rioja y Garay Apto profesional,no paga
fy6+IiKSZHoAhxXl50TL/Q==,Propiedad,2020-03-10,2020-09-21,2020-03-10,-34.6632382,-58.505537100000005,Argentina,Capital Federal,Floresta,,,,,,,,,Mensual,"PH 2 Dormitorios, Patio Cubierto - Sin Expensa # Oportunidad",no paga
LcTL4HGHnN53qmvV+IaUYQ==,Propiedad,2020-04-23,9999-12-31,2020-04-23,-34.59708,-58.508667,Argentina,Capital Federal,Villa Pueyrredón,,,,3.0,2.0,2.0,,,,PH de 108 m2 EN DÚPLEX 3 AMB CON PATIO Y BALCÓN - SIN EXPENSAS - VILLA PUEYRREDÓN,no paga
AJ+PCVz2zxCmbGAZD12ywQ==,Propiedad,2020-06-06,9999-12-31,2020-06-06,-31.4358922,-64.4956531,Argentina,Córdoba,Villa Carlos Paz,,,,4.0,2.0,1.0,,,,VENDO CASITA EN PH CON PATIO BARRIO MALVINAS,no paga
D+iuG9kHwmwwnFoq4vp9sA==,Propiedad,2020-04-17,9999-12-31,2020-04-17,-38.0230944,-57.57101970000001,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,,Excelente oportunidad PH moderno,no paga
8dOPMul+NcTV4QXxOVpQTw==,Propiedad,2020-03-16,2020-06-27,2020-03-16,-34.572505,-58.50498,Argentina,Capital Federal,Villa Pueyrredón,,,,4.0,2.0,1.0,228.0,117.0,,PH 4 amb con patio y terraza.,no paga
M/oiZrzl+NbqWm1eqvOpLQ==,Propiedad,2019-11-16,2019-11-29,2019-11-16,-34.6020458,-58.4439422,Argentina,Capital Federal,Villa Crespo,,,,5.0,4.0,2.0,149.0,149.0,,Depto.tipo casa de 5 ambientes en Venta en Villa crespo,no paga
yhGQs9BIEfKMkFNadcvi7g==,Propiedad,2020-04-11,2020-07-15,2020-04-11,-34.7117526424,-58.2928558771,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Bernal Centro,no paga
aivwGuMNPGRYZ0i4ePSCKw==,Propiedad,2020-04-13,9999-12-31,2020-04-13,-37.986284600000005,-57.5548731,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,,,,IMPECABLE DUPLEX 3 AMB.ENTRADA DE AUTO Y PATIO.POMPEYA.,no paga
ukA0/tW2XGLag1Etw/09aw==,Propiedad,2020-05-28,2020-07-15,2020-05-28,,,Argentina,Mendoza,,,,,5.0,3.0,3.0,,,,-.MARCEROU PROPIEDADES VENDE.- Propiedad en Barrio Privado El Marquesado. Nueva a estrenar.,no paga
qZH/23tkhVZKGttkAFhRqA==,Propiedad,2019-11-03,2019-11-17,2019-11-03,-34.5798985157,-58.4723123729,Argentina,Capital Federal,Villa Urquiza,,,,2.0,1.0,1.0,45.0,45.0,,Depto.tipo casa de 2 ambientes en Venta en Villa urquiza,no paga
6DD9KuZYGj5Nt0000iP/aw==,Propiedad,2019-10-02,9999-12-31,2019-10-02,-34.70015335,-58.31511307,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Wilde,,,,,1.0,,80.0,Mensual,PH en venta en el centro de Wilde,no paga
E/aEirJyH09OlUGe7KtB6g==,Propiedad,2019-09-20,2020-01-21,2019-09-20,-34.929879,-57.948903,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,4.0,3.0,2.0,232.0,117.0,,Venta Ph 3 dormitorios + estudio/oficina separado,no paga
zAn5suyMS5QM1/79MkfdYw==,Propiedad,2020-01-09,2020-01-16,2020-01-09,-34.531326,-58.572835999999995,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,,,4.0,3.0,2.0,161.0,76.0,,PH 3AMB C/JARDIN QUINCHO Y PARRILLA,no paga
yJZ1/ywpGz0gbk/D5wzMog==,Propiedad,2020-05-22,2020-06-01,2020-05-22,-34.6150845636,-58.44007359,Argentina,Capital Federal,Caballito,,,,3.0,2.0,1.0,51.0,51.0,,Depto.tipo casa de 3 ambientes en Venta en Caballito,no paga
ZStGmTZKJ2bpG01vyTokPQ==,Propiedad,2020-06-17,9999-12-31,2020-06-17,-38.0105291,-57.555970900000005,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,"Impecable, reciclado a nuevo",no paga
smb5eCXZDbauRxkDAVWqMg==,Propiedad,2020-03-04,2020-05-01,2020-03-04,-34.5444222,-58.482708200000005,Argentina,Capital Federal,Saavedra,,,,,2.0,,93.0,62.0,Mensual,PH Premiun en Saavedra - Sin Expensas,no paga
G1BDqB0UWfj5lB1Snij5+g==,Propiedad,2020-02-26,2020-08-12,2020-02-26,-37.986675399999996,-57.549634499999996,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,,,,VENTA PH 3 AMB. A LA CALLE CON PATIO .BARRIO LA PERLA . OPORTUNIDAD,no paga
agKF6oFRmjtd+wDPd0EB/Q==,Propiedad,2020-04-08,9999-12-31,2020-04-08,-34.6502387183,-58.6709309004,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,4.0,3.0,1.0,,,,Chalet PH en Venta en Ituzaingo Norte,no paga
SjmQcKcOwfJB84XvzJmuKg==,Propiedad,2020-03-05,9999-12-31,2020-03-05,-37.9482476,-57.598943799999994,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,,,,,Casa en Lote Propio / Zona Barrio Raíces,no paga
aA5cV9k8/Ng2XljUX3S2qg==,Propiedad,2020-06-20,2020-06-20,2020-06-20,-34.612062,-58.398711899999995,Argentina,Capital Federal,Balvanera,,,,3.0,2.0,1.0,60.0,55.0,Mensual,Ph de 3 ambientes en venta en Balvanera con terraza propia (Sin expensas),no paga
qJGA8SUvMH/aO8IpKunVeg==,Propiedad,2020-07-22,2020-08-05,2020-07-22,-36.544051200000006,-56.6903929,Argentina,Buenos Aires Costa Atlántica,Santa Teresita,,,,4.0,3.0,3.0,,,,Santa Teresita casa Paseo Bosque 13019  Forciniti Ariel Inmobiliaria,no paga
hA/9qbToO3yCjuT2i/7LQA==,Propiedad,2020-01-31,9999-12-31,2020-01-31,,,Argentina,Capital Federal,,,,,3.0,2.0,,,,,PH EN VENTA ZONA MUNDIALISTA,no paga
0JuxyX+wrepR97r8FOVqhQ==,Propiedad,2020-06-12,2020-06-15,2020-06-12,-34.6204740405,-58.5093214762,Argentina,Capital Federal,Floresta,,,,10.0,8.0,9.0,520.0,520.0,Mensual,"CASA EN  VENTA USO COMERCIAL IDEAL OFICINA, CONSULTORIOS",no paga
56fDsXJLH+wx9r1rpTAotQ==,Propiedad,2020-05-20,2020-07-22,2020-05-20,,,Argentina,Capital Federal,Almagro,,,,3.0,2.0,1.0,65.0,60.0,Mensual,PH - 3 ambientes con escritorio refaccionado a nuevo!!,no paga
PchvOQJsH0De59COalZijw==,Propiedad,2019-10-09,2020-03-12,2019-10-09,-37.9785409,-57.561156700000005,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,70.0,45.0,,PH 2 amb. a terminar Necochea y Don Bosco Villa Primera,no paga
1B+yp8YAfOLM/UfYaE38Mw==,Propiedad,2020-04-21,9999-12-31,2020-04-21,-34.649887,-58.557747,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Madero,,,4.0,3.0,3.0,,,,"Preciosa casa de categoria, en Ramos de 4 ambientes c/ piscina",no paga
W9D4vdoSWqsjL8tx7pePhg==,Propiedad,2020-07-02,2020-10-13,2020-07-02,-31.4165751,-64.2321962,Argentina,Córdoba,Córdoba,,,,9.0,4.0,,,,,APTA CREDITO. 4 DORMITORIOS EN BARRIO LOS PLATANOS,no paga
DLCnltuk0LFaiDlplyRwWQ==,Propiedad,2020-01-08,9999-12-31,2020-01-08,,,Argentina,Capital Federal,,,,,6.0,4.0,3.0,,,,Casa en Venta en Pinamar-Zona Iglesia-4 Dormitorios-Buena construccion-A mts del Centro,no paga
CpWDbDlYjEnrfruX23SPYg==,Propiedad,2020-06-11,9999-12-31,2020-06-11,-34.5643295,-58.541721100000004,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Andres,,,3.0,2.0,1.0,65.0,60.0,,Departamentos en San Andrs 3 ambientes a estrenar,no paga
y5CqgoV7L3hwbS/NiFmZGw==,Propiedad,2020-01-07,2020-02-13,2020-01-07,-34.616878,-58.421440000000004,Argentina,Capital Federal,Caballito,,,,3.0,2.0,2.0,151.0,140.0,,QUITO 3900 / CABALLITO / PH  CON COCHERA,no paga
8k0apaQYprGfUQgWgZbJrA==,Propiedad,2020-07-22,9999-12-31,2020-07-22,-34.5946846,-58.4673595,Argentina,Capital Federal,Paternal,,,,5.0,4.0,1.0,280.0,280.0,,Depto.tipo casa de 5 ambientes en Venta en Paternal,no paga
/0LX1ozdjGFsWQWWMuIxuA==,Propiedad,2019-11-08,2019-11-22,2019-11-08,-34.6097156,-58.4433275,Argentina,Capital Federal,Caballito,,,,4.0,3.0,2.0,114.0,114.0,,Depto.tipo casa de 4 ambientes en Venta en Cid campeador,no paga
VNFuK4giAOjXUPZiJEc8eA==,Propiedad,2020-05-31,2020-06-01,2020-05-31,-34.6085,-58.37344,Argentina,Capital Federal,Almagro,,,,4.0,3.0,4.0,120.0,120.0,,Depto.tipo casa de 4 ambientes en Venta en Almagro,no paga
w62UKFMdnd4jAECuxsIJnQ==,Propiedad,2020-01-16,2020-01-21,2020-01-16,-34.610496000000005,-58.513273999999996,Argentina,Capital Federal,Villa Devoto,,,,2.0,1.0,1.0,76.0,47.0,,PH 2 AMBIENTES CON TERRAZA A ESTRENAR,no paga
eiUdwhk5KR6T7NkdmmoNfw==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-34.5863127098,-58.535782628199996,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,,,,4.0,3.0,1.0,,,,Departamento Tipo Casa en Venta en San Martin,no paga
164vYc2XiYvLv2u3dZjOWg==,Propiedad,2020-04-23,9999-12-31,2020-04-23,-34.643543,-58.521904000000006,Argentina,Capital Federal,Liniers,,,,4.0,3.0,2.0,,,,MIL CASITA RECICLADA,no paga
bN5vsFhAdm+F9l0vXKGTIQ==,Propiedad,2020-07-16,9999-12-31,2020-07-16,-34.58057879999999,-58.470728599999994,Argentina,Capital Federal,Villa Ortuzar,,,,3.0,2.0,2.0,,74.0,Mensual,PH - Villa Ortuzar,no paga
YnzV9Zki+lz2K+DQGCkPjw==,Propiedad,2020-02-23,2020-03-14,2020-02-23,-34.727388,-58.262544999999996,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Quilmes,,,2.0,1.0,1.0,44.0,31.0,,PH  44mts2 sobre Av.Vicente Lopez al 1400 Quilmes,no paga
+ihni7VYktgfAc1XnI8Cbw==,Propiedad,2020-06-19,9999-12-31,2020-06-19,,,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Vicente López,,,,2.0,2.0,109.0,104.0,,"PH 109m² con Plantas en LAPRIDA, Francisco N. de 700, Vicente López, Vicente López, por U$S 279.000",no paga
GgtLoXNe+occ6LjP7BONZg==,Propiedad,2020-02-05,9999-12-31,2020-02-05,-34.5276321,-58.530615399999995,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Munro,,,3.0,2.0,1.0,150.0,64.0,Mensual,PH 3 amb c/ patio y jardin en PB fdo - Munro,no paga
hMrWKuIsJhm1oa1L7WQw0Q==,Propiedad,2019-11-23,2019-12-02,2019-11-23,-34.61027,-58.513741,Argentina,Capital Federal,Villa Devoto,,,,5.0,4.0,2.0,258.0,165.0,,PH Venta en Villa Devoto. Cochera.Oportunidad!!!,no paga
ki/yhnvRLX4UGjAbo4DLtg==,Propiedad,2020-03-14,2020-09-07,2020-03-14,-34.5737600132,-58.49181054020001,Argentina,Capital Federal,Villa Urquiza,,,,4.0,3.0,2.0,144.0,116.0,Mensual,PH - Villa Urquiza,no paga
j9y6c1EcM/3UqHWI5tMLuQ==,Propiedad,2020-03-15,2020-06-03,2020-03-15,-34.576020899999996,-58.4462324,Argentina,Capital Federal,Colegiales,,,,3.0,,,129.0,75.0,Mensual,Ph venta,no paga
R3LiH7mkmYGdIpnByX/zcQ==,Propiedad,2020-02-03,2020-02-07,2020-02-03,-34.61772,-58.518440000000005,Argentina,Capital Federal,Villa Devoto,,,,3.0,2.0,1.0,97.0,82.0,,VENTA. PH 3 AMB. CON PATIO SIN EXPENSAS. DEVOTO,no paga
QhqJ+fAN9AdfNm10398Xtw==,Propiedad,2020-08-13,2020-10-13,2020-08-13,-37.9767397,-57.568466799999996,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,,,,,PH A ESTRENAR OPORTUNIDAD,no paga
Gev039t8+6kxK7cxlewAaw==,Propiedad,2020-01-22,9999-12-31,2020-01-22,-34.5908049,-58.4355733,Argentina,Capital Federal,Palermo,,,,4.0,3.0,2.0,105.0,85.0,Mensual,PH - Palermo,no paga
L+EyJedRzA9X+3+sqFOjyg==,Propiedad,2020-03-28,2020-04-03,2020-03-28,-34.5983697228,-58.4329126703,Argentina,Capital Federal,Villa Crespo,,,,3.0,2.0,1.0,101.0,101.0,,Depto.tipo casa de 3 ambientes en Venta en Villa crespo,no paga
oTB2k/YgpWSrIFDmYCRMhg==,Propiedad,2019-10-23,2020-01-29,2019-10-23,-34.590069,-58.423448,Argentina,Capital Federal,Palermo,,,,3.0,2.0,1.0,73.0,68.0,,VENTA 3 AMBIENTES PH PALERMO SOHO !! EXCELENTE,no paga
TbPwShoZZQOzvL7qAv1bqA==,Propiedad,2019-10-30,9999-12-31,2019-10-30,-34.577816,-58.4735416,Argentina,Capital Federal,Villa Urquiza,,,,,2.0,1.0,180.0,153.0,Mensual,EXCELENTES PH 3 AMB EN 2 PLANTAS + 2 PH A CONSTRUIR - A. THOMAS 2300 - VILLA URQUIZA,no paga
fZezPEbVFWwApIOhYXaQMQ==,Propiedad,2020-03-23,9999-12-31,2020-03-23,-38.00732,-57.564711200000005,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,2.0,1.0,85.0,117.0,,EXCELENTE PH 3 AMBIENTES,no paga
r9bEoCppPITDgi+L6AabnQ==,Propiedad,2020-07-11,9999-12-31,2020-07-11,-37.95213270000001,-57.53931529999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Barrio Zacagnini,,,3.0,2.0,1.0,,,Mensual,PH - Barrio Zacagnini,no paga
Xkkal2rn/xPwnoQgSWRilA==,Propiedad,2019-11-18,2019-12-20,2019-11-18,-34.943556,-57.916424,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Villa Elvira,,,4.0,3.0,1.0,274.0,77.0,,"PH tipo casa de tres dormitorios, parque y garage",no paga
rx4n1zC1wQ6Us13FPDQ4pg==,Propiedad,2020-05-16,9999-12-31,2020-05-16,-34.6922873423,-58.5184140815,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,La Tablada,,,2.0,1.0,1.0,113.0,75.0,,"PH c/PATIO 7,86x11 individual",no paga
CM+bEB2SsfuvTqFQyHAsRw==,Propiedad,2019-10-23,2020-03-05,2019-10-23,-33.0375589319,-68.8497274005,Argentina,Capital Federal,,,,,5.0,4.0,4.0,1125.0,380.0,Mensual,Barrio Privado La Vacherie Country Golf,no paga
+dTUYjxuGyH5lamhCLJ7mw==,Propiedad,2020-06-11,2020-08-20,2020-06-11,-37.9994206,-57.5738188,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,,PH en block.,no paga
X/UtzoT0cM9FpUcpgGe19Q==,Propiedad,2020-02-07,2020-03-09,2020-02-07,-34.6402764812,-58.4668845735,Argentina,Capital Federal,Flores,,,,2.0,1.0,1.0,95.0,40.0,Mensual,Venta PH de 2 Amb. en Flores. RECICLADO,no paga
AByZghWGoxaIvek++jyN/Q==,Propiedad,2020-03-01,2020-03-25,2020-03-01,-34.638416,-58.537172999999996,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Ciudadela,,,2.0,1.0,1.0,69.0,25.0,,Venta PH 2 amb PB al fondo con patio ¡Oportunidad!,no paga
eBRwAqPXXWGHYvfegb0NJQ==,Propiedad,2019-11-26,2020-03-06,2019-11-26,-34.95448685,-57.95700836,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,3.0,,1.0,,60.0,Mensual,SE VENDE DUPLEX,no paga
lhMSkRu0P3h/pUqeugIvAg==,Propiedad,2019-11-24,2020-03-20,2019-11-24,-34.641248,-58.373943999999995,Argentina,Capital Federal,Barracas,,,,2.0,1.0,1.0,38.0,38.0,,PH 2 AMBIENTES EN VENTA - BARRACAS - MONTES DE OCA,no paga
AGy0l5s/ZGFkK0Hvkqp+fA==,Propiedad,2020-08-20,9999-12-31,2020-08-20,-37.458042999999996,-61.933894499999994,Argentina,Buenos Aires Interior,Coronel Suárez,,,,3.0,2.0,2.0,,,,"Ph en Venta, Coronel suárez U$S 65000",no paga
4PkLwx+2Vwmt6XAOFX7lag==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.7095024146,-58.3167386584,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Wilde,no paga
cyXJjnY4pWQ6ssrebe+YKw==,Propiedad,2020-08-25,9999-12-31,2020-08-25,-34.59919429999999,-58.5086802,Argentina,Capital Federal,Villa Devoto,,,,2.0,1.0,1.0,,,,"Hermoso 2 amb Con Balcon al frente, a 2 cuadras de la Plaza",no paga
Ukmp/2VELV2AZkNbNjjU7A==,Propiedad,2019-08-17,2019-12-14,2019-08-17,-39.940341,-71.078962,Argentina,Neuquén,Junin de los Andes,,,,4.0,2.0,1.0,68.0,59.0,,Equipo REMAX Cordillera VENDE DUPLEX APTO CRÉDITO,no paga
/wzibUpi8pJgPRlJ/5MNjw==,Propiedad,2020-02-05,9999-12-31,2020-02-05,-34.651934600000004,,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,Paso del Rey,,,3.0,2.0,2.0,,,,Duplex en Venta 3 ambientes condominio Anticipo y cuotas en pesos Paso del Rey,no paga
hjddkOrqov8LkrIYtyAq0g==,Propiedad,2020-08-03,2020-10-02,2020-08-03,-34.597593100000005,-58.4941104,Argentina,Capital Federal,Villa del Parque,,,,1.0,0.0,1.0,,,,"Ph en Venta en Villa del parque, Capital federal U$S 51000",no paga
RUW6UqAkEKqhXzcp4pqm/A==,Propiedad,2020-07-10,9999-12-31,2020-07-10,-38.1170671,-57.5998966,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,,,,,CASA 3 AMBIENTES EN ACANTILADOS SOBRE LOTE DE 400m2,no paga
lsW6qC8I1sD/R/7JcvY+Iw==,Propiedad,2020-01-14,2020-01-28,2020-01-14,-34.6020458,-58.4439422,Argentina,Capital Federal,Villa Crespo,,,,5.0,4.0,2.0,149.0,149.0,,Depto.tipo casa de 5 ambientes en Venta en Villa crespo,no paga
CrOVVwrSP93VxTNNNj8VNA==,Propiedad,2020-06-17,9999-12-31,2020-06-17,-34.634508000000004,-58.503814,Argentina,Capital Federal,Villa Luro,,,,2.0,,1.0,,,,"Departamento PH  en Venta ubicado en Villa Luro, Capital Federal",no paga
QAdDBN4v5DGXYGd0Oz7JVQ==,Propiedad,2019-09-21,2020-06-25,2019-09-21,-34.626197999999995,-58.502095999999995,Argentina,Capital Federal,Velez Sarsfield,,,,3.0,,,75.0,65.0,,CAMARONES AL 4900,no paga
j8p1y14KfcCj6EBXBRl9OA==,Propiedad,2019-12-06,2019-12-07,2019-12-06,-34.5931945,-58.50081120000001,Argentina,Capital Federal,Villa Devoto,,,,4.0,,2.0,145.0,100.0,Mensual,PH - Villa Devoto,no paga
u9Tj7BnaTmkTVGbcTM4eVg==,Propiedad,2019-11-26,2020-07-22,2019-11-26,,,Argentina,Buenos Aires Costa Atlántica,Monte Hermoso,,,,5.0,3.0,2.0,,,,VENTA CASA - MONTE HERMOSO PINAR DEL GOLF,no paga
L33684bvicDfLgSLcIoQJA==,Propiedad,2020-03-04,9999-12-31,2020-03-04,-38.738704299999995,-62.2143145,Argentina,Buenos Aires Interior,Bahía Blanca,,,,5.0,3.0,1.0,,,,OPORTUNIDAD!!! CON OPCION A AMPLIACION!,no paga
zLBP1vun33iU8gKdhckRAg==,Propiedad,2020-04-23,9999-12-31,2020-04-23,-34.566879,-59.10069920000001,Argentina,Buenos Aires Interior,Luján,Luján,,,,2.0,2.0,120.0,,Mensual,PH - Centro De Lujan,no paga
WZO61OIsRLlTabDeUKwf6Q==,Propiedad,2020-07-08,9999-12-31,2020-07-08,-34.6649529611,-58.58884234,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Luzuriaga,,,,,,,,Mensual,3 PH EN BLOCK APTO FAMILIA NUMEROSA EMPRENDIMIENTO O INVERSIÓN,no paga
neyMwGuG7eZjjbeCy/xNYg==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.587779134899996,-58.5876560344,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,3.0,2.0,2.0,,,,Departamento Tipo Casa en Venta en Martin Coronado,no paga
whHjxNM1ZsaOzpYS+PorUQ==,Propiedad,2020-08-31,9999-12-31,2020-08-31,-34.65003529999999,-58.595779500000006,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,4.0,3.0,1.0,,,,Casa PH en Venta en Haedo,no paga
