,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
102695,2016-09-15,Nuriootpa,6.8,12.6,29.3,3.9,,,,SW,WSW,20.0,22.0,89.0,65.0,1015.7,1014.6,7.0,,9.9,11.7,Yes,No
102696,2016-09-16,Nuriootpa,2.3,16.8,0.0,,7.2,WNW,37.0,N,NW,9.0,22.0,75.0,51.0,1018.7,1016.4,,,10.9,15.4,No,No
102697,2016-09-17,Nuriootpa,6.8,18.7,0.1,2.9,9.3,W,44.0,N,SW,11.0,17.0,53.0,55.0,1014.8,1011.6,3.0,,15.3,17.6,No,No
102698,2016-09-18,Nuriootpa,4.3,12.2,5.0,3.8,4.6,WSW,35.0,SW,SW,19.0,22.0,72.0,71.0,1016.7,1015.0,6.0,,8.6,11.1,Yes,No
102699,2016-09-19,Nuriootpa,2.7,14.5,0.2,2.8,5.3,NNW,41.0,N,NNW,13.0,17.0,83.0,52.0,1014.5,1010.2,7.0,,8.4,14.0,No,No
102700,2016-09-20,Nuriootpa,5.1,16.5,0.0,2.4,1.3,WNW,52.0,SW,N,13.0,17.0,69.0,70.0,1010.2,1007.5,8.0,,11.2,14.5,No,No
102701,2016-09-21,Nuriootpa,8.9,12.3,6.5,1.3,,WSW,43.0,SW,WSW,20.0,28.0,79.0,64.0,1015.4,1016.9,7.0,,10.1,10.8,Yes,No
102702,2016-09-22,Nuriootpa,1.2,12.2,0.0,2.2,2.4,WSW,19.0,WSW,SW,9.0,9.0,72.0,66.0,1021.7,1019.2,,,9.3,11.5,No,No
102703,2016-09-23,Nuriootpa,2.4,18.5,0.0,0.0,11.2,NE,33.0,NNE,N,19.0,19.0,69.0,50.0,1014.7,1008.7,2.0,,11.5,17.8,No,No
102704,2016-09-24,Nuriootpa,7.2,16.0,3.5,4.9,3.0,WSW,39.0,NNW,W,6.0,22.0,93.0,86.0,1007.0,1006.0,8.0,,11.5,13.0,Yes,No
102705,2016-09-25,Nuriootpa,3.7,14.1,9.4,1.2,5.4,WSW,31.0,WNW,WNW,19.0,17.0,74.0,59.0,1016.3,1013.9,5.0,,10.2,12.3,Yes,No
102706,2016-09-26,Nuriootpa,2.5,16.3,0.0,1.9,11.0,NW,54.0,N,W,20.0,31.0,44.0,52.0,1012.2,1011.2,6.0,,14.1,14.1,No,No
102707,2016-09-27,Nuriootpa,2.2,15.2,0.0,4.0,10.8,NNW,33.0,NW,NW,19.0,19.0,76.0,55.0,1016.6,1014.4,4.0,,11.1,14.1,No,No
102708,2016-09-28,Nuriootpa,3.7,16.1,0.0,3.8,4.0,NW,67.0,NE,ENE,26.0,26.0,53.0,84.0,1005.1,991.8,2.0,,14.3,13.4,No,No
102709,2016-09-29,Nuriootpa,5.9,13.1,23.9,6.6,2.3,WNW,83.0,WNW,WNW,48.0,44.0,85.0,95.0,982.0,986.4,7.0,,9.9,10.1,Yes,No
102710,2016-09-30,Nuriootpa,7.5,13.0,44.4,12.4,3.0,WNW,70.0,WNW,W,33.0,33.0,96.0,72.0,1001.5,1004.2,8.0,,10.3,12.2,Yes,No
102711,2016-10-01,Nuriootpa,7.5,19.0,2.2,2.8,9.4,WNW,44.0,NW,NNW,15.0,22.0,71.0,43.0,1008.3,1005.3,6.0,,9.4,17.4,Yes,No
102712,2016-10-02,Nuriootpa,9.4,21.6,0.0,2.6,8.5,WNW,67.0,N,WSW,28.0,24.0,38.0,64.0,995.8,996.3,3.0,,18.7,17.3,No,No
102713,2016-10-03,Nuriootpa,7.0,13.1,5.6,7.8,6.1,WNW,83.0,NW,WNW,30.0,43.0,84.0,68.0,1001.5,1003.4,8.0,,8.7,11.3,Yes,No
102714,2016-10-04,Nuriootpa,7.6,14.0,4.0,4.9,3.2,WNW,72.0,NW,W,35.0,31.0,96.0,64.0,1007.6,1012.7,8.0,,10.4,13.0,Yes,No
102715,2016-10-05,Nuriootpa,5.6,18.5,6.0,1.2,11.0,NW,56.0,NW,WNW,17.0,30.0,86.0,47.0,1018.7,1018.6,3.0,,10.4,17.9,Yes,No
102716,2016-10-06,Nuriootpa,7.1,26.0,0.2,4.2,11.7,NNW,52.0,ENE,NNW,13.0,26.0,51.0,29.0,1018.3,1015.8,0.0,,18.0,25.6,No,No
102717,2016-10-07,Nuriootpa,15.9,22.9,0.0,10.0,7.8,W,56.0,W,W,15.0,24.0,40.0,49.0,1015.7,1015.6,7.0,,18.8,20.5,No,No
102718,2016-10-08,Nuriootpa,8.2,22.1,0.0,4.0,11.3,E,31.0,E,ENE,17.0,20.0,73.0,45.0,1022.5,1017.8,3.0,,11.3,20.4,No,No
102719,2016-10-09,Nuriootpa,10.9,28.0,0.0,7.0,3.5,NW,76.0,N,W,30.0,30.0,43.0,89.0,1004.0,1009.2,7.0,,21.3,17.4,No,No
102720,2016-10-10,Nuriootpa,8.9,13.8,2.2,4.7,5.2,SW,65.0,W,WSW,28.0,33.0,83.0,56.0,1014.8,1016.3,7.0,,10.1,12.0,Yes,No
102721,2016-10-11,Nuriootpa,5.4,14.1,3.0,2.6,7.2,WNW,43.0,WSW,WNW,20.0,30.0,76.0,55.0,1022.9,1022.4,6.0,,10.2,13.2,Yes,No
102722,2016-10-12,Nuriootpa,7.7,15.4,1.4,4.0,4.1,SW,35.0,W,WSW,15.0,19.0,96.0,57.0,1022.8,1022.1,8.0,,9.2,14.3,Yes,No
102723,2016-10-13,Nuriootpa,5.9,18.1,0.0,2.8,12.0,S,26.0,SE,ENE,15.0,11.0,69.0,46.0,1026.0,1023.5,1.0,,10.3,16.5,No,No
102724,2016-10-14,Nuriootpa,6.5,23.0,0.0,2.8,12.1,NNE,31.0,NNE,NNE,17.0,13.0,47.0,32.0,1023.0,1018.7,0.0,,14.9,22.4,No,No
102725,2016-10-15,Nuriootpa,9.3,25.5,0.0,5.0,11.7,N,48.0,N,NNW,15.0,26.0,40.0,21.0,1014.0,1008.0,2.0,,17.6,25.0,No,No
102726,2016-10-16,Nuriootpa,12.2,13.4,0.0,10.2,2.4,W,52.0,WNW,WNW,33.0,30.0,76.0,69.0,1004.9,1004.2,8.0,,12.3,12.6,No,No
102727,2016-10-17,Nuriootpa,6.6,14.0,12.4,4.2,5.6,WNW,54.0,WNW,WNW,22.0,33.0,83.0,61.0,1013.9,1014.2,4.0,,10.2,12.4,Yes,No
102728,2016-10-18,Nuriootpa,8.5,14.3,3.0,3.0,9.8,W,67.0,W,W,31.0,39.0,70.0,54.0,1014.0,1015.9,3.0,,10.6,12.8,Yes,No
102729,2016-10-19,Nuriootpa,1.6,17.3,0.6,4.8,11.5,N,31.0,NE,NNE,9.0,17.0,75.0,37.0,1022.1,1018.6,4.0,,9.3,16.3,No,No
102730,2016-10-20,Nuriootpa,5.2,27.4,0.0,3.7,12.2,WNW,70.0,N,N,11.0,31.0,55.0,25.0,1014.3,1008.4,1.0,,17.3,26.7,No,No
102731,2016-10-21,Nuriootpa,8.3,14.1,5.2,10.2,5.9,WSW,46.0,WSW,WSW,7.0,30.0,95.0,49.0,1015.0,1016.2,8.0,,9.4,13.4,Yes,No
102732,2016-10-22,Nuriootpa,0.4,14.4,0.4,3.4,11.2,S,37.0,S,SSW,17.0,17.0,66.0,41.0,1026.3,1025.9,4.0,,9.3,13.3,No,No
102733,2016-10-23,Nuriootpa,1.6,15.6,0.1,3.5,12.2,ESE,30.0,E,S,11.0,13.0,60.0,42.0,1028.9,1025.9,1.0,,9.5,14.6,No,No
102734,2016-10-24,Nuriootpa,4.7,21.7,0.0,4.0,12.0,NW,35.0,NE,NNW,17.0,15.0,65.0,33.0,1022.3,1017.5,2.0,,11.9,20.7,No,No
102735,2016-10-25,Nuriootpa,8.1,25.0,0.0,6.9,6.8,NNW,52.0,NE,NW,11.0,15.0,30.0,28.0,1012.0,1010.3,3.0,,18.8,23.6,No,No
102736,2016-10-26,Nuriootpa,10.8,17.6,0.0,5.2,7.6,WSW,35.0,W,WSW,15.0,22.0,87.0,54.0,1014.8,1016.0,7.0,,13.5,17.3,No,No
102737,2016-10-27,Nuriootpa,4.9,18.8,0.0,4.0,11.2,SE,37.0,SE,SSE,19.0,15.0,69.0,40.0,1021.8,1019.1,4.0,,12.0,17.7,No,No
102738,2016-10-28,Nuriootpa,4.2,21.8,0.0,4.4,12.0,WSW,39.0,NE,SSW,13.0,11.0,58.0,28.0,1019.7,1017.1,0.0,,14.8,20.8,No,No
102739,2016-10-29,Nuriootpa,6.1,27.7,0.0,6.4,12.2,NNW,46.0,NE,N,20.0,26.0,49.0,15.0,1015.2,1008.3,0.0,,17.2,27.1,No,No
102740,2016-10-30,Nuriootpa,12.3,17.5,0.0,7.2,9.1,W,76.0,W,W,37.0,46.0,68.0,34.0,1007.4,1010.6,4.0,,15.3,15.3,No,No
102741,2016-10-31,Nuriootpa,5.3,16.1,0.6,9.8,11.6,WNW,46.0,W,W,24.0,22.0,57.0,41.0,1018.0,1016.3,3.0,,10.9,14.9,No,No
102742,2016-11-01,Nuriootpa,7.4,16.8,0.8,4.8,8.9,W,46.0,WNW,WSW,17.0,28.0,76.0,53.0,1015.7,1014.9,7.0,,11.2,15.3,No,No
102743,2016-11-02,Nuriootpa,2.3,18.4,0.2,3.8,12.7,WNW,37.0,W,WSW,6.0,20.0,70.0,100.0,1019.3,1018.3,3.0,,11.7,17.3,No,No
102744,2016-11-03,Nuriootpa,2.8,25.2,0.0,5.2,12.8,W,37.0,NE,SW,15.0,13.0,73.0,27.0,1020.3,1016.7,1.0,,13.6,23.9,No,No
102745,2016-11-04,Nuriootpa,4.6,27.0,0.0,8.0,11.9,W,56.0,ESE,W,6.0,30.0,52.0,9.0,1014.1,1012.1,1.0,,16.9,26.1,No,No
102746,2016-11-05,Nuriootpa,7.1,19.2,0.0,11.4,12.6,W,35.0,SSW,WNW,19.0,20.0,56.0,43.0,1018.8,1018.6,3.0,,12.2,18.6,No,No
102747,2016-11-06,Nuriootpa,9.5,24.4,0.0,4.0,12.1,W,31.0,WNW,W,20.0,17.0,75.0,23.0,1017.2,1012.6,4.0,,13.1,22.7,No,No
102748,2016-11-07,Nuriootpa,10.7,26.2,0.0,8.2,7.0,WSW,52.0,NNW,W,20.0,19.0,19.0,21.0,1003.6,1003.5,7.0,,22.0,25.8,No,No
102749,2016-11-08,Nuriootpa,3.4,19.6,0.0,5.6,11.9,WSW,39.0,SW,S,9.0,13.0,58.0,43.0,1013.0,1011.3,4.0,,12.5,17.5,No,No
102750,2016-11-09,Nuriootpa,7.6,23.4,0.0,6.4,11.9,S,46.0,ESE,SW,15.0,11.0,60.0,33.0,1014.0,1009.4,1.0,,13.5,21.6,No,No
102751,2016-11-10,Nuriootpa,8.6,25.2,0.0,6.8,10.0,SE,33.0,ESE,N,11.0,11.0,61.0,31.0,1012.2,1009.3,3.0,,15.9,24.6,No,No
102752,2016-11-11,Nuriootpa,12.2,31.3,0.0,4.6,10.5,W,50.0,ENE,NE,20.0,28.0,41.0,34.0,1005.1,998.8,3.0,,20.4,29.0,No,No
102753,2016-11-12,Nuriootpa,12.5,19.3,0.0,7.6,7.2,WNW,69.0,WNW,W,50.0,35.0,77.0,50.0,1002.2,1003.0,7.0,,14.1,18.6,No,No
102754,2016-11-13,Nuriootpa,9.8,14.9,17.0,5.4,7.0,W,63.0,WSW,WSW,31.0,37.0,84.0,66.0,1007.8,1010.3,7.0,,10.7,13.2,Yes,No
102755,2016-11-14,Nuriootpa,8.9,16.4,3.2,4.6,4.8,WSW,39.0,SW,WSW,24.0,24.0,56.0,60.0,1018.2,1018.7,7.0,,12.7,14.7,Yes,No
102756,2016-11-15,Nuriootpa,4.6,19.4,0.0,4.0,8.3,SE,26.0,ESE,WSW,7.0,11.0,72.0,46.0,1023.2,1021.2,8.0,,12.0,18.3,No,No
102757,2016-11-16,Nuriootpa,8.8,28.4,0.0,3.5,13.3,NE,30.0,ENE,N,19.0,13.0,70.0,26.0,1023.2,1019.1,0.0,,13.6,26.5,No,No
102758,2016-11-17,Nuriootpa,11.4,33.4,0.0,8.0,10.7,NNW,46.0,N,NW,15.0,19.0,26.0,10.0,1016.2,1013.6,2.0,,26.2,31.3,No,No
102759,2016-11-18,Nuriootpa,13.4,24.1,0.0,10.8,2.0,SE,33.0,SE,SSE,7.0,9.0,64.0,47.0,1017.3,1016.4,7.0,,16.7,22.6,No,No
102760,2016-11-19,Nuriootpa,11.6,29.1,0.0,4.8,11.9,ESE,35.0,ESE,ENE,20.0,15.0,51.0,24.0,1019.2,1015.9,4.0,,15.2,27.7,No,No
102761,2016-11-20,Nuriootpa,13.4,35.7,0.0,8.0,12.0,NW,37.0,ENE,NW,15.0,13.0,35.0,16.0,1014.2,1010.3,3.0,,26.1,33.1,No,No
102762,2016-11-21,Nuriootpa,17.7,35.8,0.0,10.8,8.4,WNW,59.0,N,WSW,17.0,30.0,23.0,32.0,1006.9,1008.0,4.0,,31.7,27.9,No,No
102763,2016-11-22,Nuriootpa,12.3,15.9,0.5,9.9,0.0,SE,33.0,SE,SSW,15.0,13.0,79.0,79.0,1016.8,1016.5,8.0,,13.5,14.4,No,No
102764,2016-11-23,Nuriootpa,2.9,19.8,1.8,1.8,12.8,SSE,39.0,SSW,SSW,20.0,20.0,51.0,26.0,1021.2,1019.5,2.0,,12.1,18.7,Yes,No
102765,2016-11-24,Nuriootpa,3.8,22.3,0.0,7.2,,SW,31.0,ESE,WNW,15.0,9.0,54.0,26.0,1022.1,1018.7,2.0,,12.6,21.7,No,No
102766,2016-11-25,Nuriootpa,5.2,21.9,0.0,6.4,9.9,SSE,37.0,SSE,S,17.0,13.0,73.0,34.0,1022.0,1020.6,,,12.9,20.6,No,No
102767,2016-11-26,Nuriootpa,8.6,23.4,0.0,5.6,12.7,SE,39.0,SE,SE,15.0,17.0,60.0,30.0,1023.9,1020.6,1.0,,13.6,22.3,No,No
102768,2016-11-27,Nuriootpa,8.6,27.2,0.0,7.6,13.5,SE,39.0,E,SW,15.0,9.0,61.0,18.0,1020.4,1016.5,0.0,,14.1,25.7,No,No
102769,2016-11-28,Nuriootpa,8.9,30.5,0.0,8.0,13.2,NE,50.0,ENE,WNW,15.0,20.0,36.0,13.0,1014.3,1012.3,7.0,,20.7,28.2,No,No
102770,2016-11-29,Nuriootpa,6.8,28.1,0.0,10.0,13.5,WSW,37.0,NE,WSW,7.0,24.0,18.0,13.0,1012.1,1010.7,0.0,,20.8,26.8,No,No
102771,2016-11-30,Nuriootpa,8.9,24.1,0.0,10.0,8.6,WSW,35.0,NNE,WSW,11.0,17.0,77.0,37.0,1012.3,1009.0,8.0,,13.7,23.5,No,No
102772,2016-12-01,Nuriootpa,6.5,25.7,0.0,6.4,7.2,W,35.0,NE,WNW,7.0,19.0,63.0,18.0,1009.5,1007.7,7.0,,15.4,23.8,No,No
102773,2016-12-02,Nuriootpa,7.3,26.2,0.0,5.0,12.6,SSE,35.0,SW,WSW,9.0,19.0,58.0,37.0,1013.3,1011.7,2.0,,17.0,24.6,No,No
102774,2016-12-03,Nuriootpa,9.6,32.3,0.0,8.6,13.1,SE,37.0,ENE,E,20.0,11.0,36.0,20.0,1014.0,1010.5,2.0,,18.2,30.2,No,No
102775,2016-12-04,Nuriootpa,15.1,28.1,0.4,10.2,8.0,NW,59.0,WNW,N,20.0,9.0,67.0,72.0,1010.7,1005.9,8.0,,21.4,23.5,No,No
102776,2016-12-05,Nuriootpa,12.2,23.1,3.2,3.0,7.4,WSW,33.0,SW,SW,6.0,15.0,65.0,41.0,1013.2,1012.3,4.0,,15.4,21.9,Yes,No
102777,2016-12-06,Nuriootpa,11.1,22.8,0.0,4.8,9.3,W,30.0,SE,WSW,11.0,19.0,63.0,32.0,1015.4,1015.1,4.0,,15.6,20.3,No,No
102778,2016-12-07,Nuriootpa,9.1,30.3,0.0,7.8,9.8,N,43.0,ENE,N,20.0,15.0,53.0,28.0,1014.7,1008.1,2.0,,16.9,29.1,No,No
102779,2016-12-08,Nuriootpa,12.0,18.8,8.0,6.0,11.3,WSW,72.0,WSW,WSW,37.0,43.0,60.0,37.0,1006.2,1009.1,3.0,,14.6,17.7,Yes,No
102780,2016-12-09,Nuriootpa,6.6,20.5,0.0,9.6,8.1,SE,35.0,SW,SSE,15.0,9.0,59.0,36.0,1021.4,1020.2,7.0,,12.3,19.5,No,No
102781,2016-12-10,Nuriootpa,8.3,26.2,0.0,5.4,13.7,SSE,35.0,ENE,W,17.0,9.0,52.0,22.0,1023.7,1020.8,0.0,,14.8,24.9,No,No
102782,2016-12-11,Nuriootpa,10.3,30.4,0.0,8.0,13.5,ESE,33.0,ENE,N,19.0,9.0,55.0,21.0,1022.2,1018.7,0.0,,17.4,28.5,No,No
102783,2016-12-12,Nuriootpa,13.7,35.8,0.0,9.9,13.8,WNW,33.0,N,W,15.0,22.0,17.0,7.0,1017.2,1013.6,0.0,,28.2,34.7,No,No
102784,2016-12-13,Nuriootpa,14.7,36.9,0.0,12.0,7.2,NNW,65.0,NNW,WSW,22.0,28.0,20.0,22.0,1009.2,1006.4,7.0,,32.0,33.2,No,No
102785,2016-12-14,Nuriootpa,14.2,19.6,1.2,11.8,0.3,SE,48.0,ESE,SSE,11.0,17.0,87.0,57.0,1014.5,1013.7,7.0,,14.2,18.6,Yes,No
102786,2016-12-15,Nuriootpa,9.7,20.8,0.4,4.2,4.5,SE,50.0,ESE,ESE,17.0,17.0,62.0,24.0,1017.8,1014.8,7.0,,11.0,19.7,No,No
102787,2016-12-16,Nuriootpa,3.6,27.2,0.0,4.0,13.2,WSW,43.0,,W,0.0,28.0,52.0,24.0,1010.8,1007.7,0.0,,17.6,25.9,No,No
102788,2016-12-17,Nuriootpa,12.2,21.4,0.3,10.3,,WSW,50.0,W,WSW,22.0,22.0,78.0,28.0,1014.4,1016.1,7.0,,15.4,20.4,No,No
102789,2016-12-18,Nuriootpa,7.6,26.5,0.0,,,ENE,39.0,E,NE,20.0,13.0,46.0,16.0,1022.2,1017.9,,,13.6,22.6,No,No
102790,2016-12-19,Nuriootpa,12.4,35.3,0.0,16.8,12.9,WNW,56.0,N,WSW,17.0,28.0,14.0,12.0,1011.6,1007.3,2.0,,26.3,34.0,No,No
102791,2016-12-20,Nuriootpa,13.2,22.5,0.1,12.1,12.5,SW,43.0,WSW,WSW,20.0,24.0,57.0,36.0,1013.2,1012.5,3.0,,15.6,20.8,No,No
102792,2016-12-21,Nuriootpa,5.8,26.5,0.0,10.0,13.3,SE,43.0,SE,SE,9.0,9.0,59.0,30.0,1018.9,1016.7,5.0,,16.7,25.1,No,No
102793,2016-12-22,Nuriootpa,12.3,31.5,0.0,7.9,13.7,SE,39.0,ENE,N,19.0,11.0,49.0,23.0,1018.3,1014.0,0.0,,19.2,28.6,No,No
102794,2016-12-23,Nuriootpa,14.4,37.7,0.0,8.0,8.6,WNW,50.0,N,W,19.0,22.0,100.0,16.0,1011.9,1007.9,6.0,,30.4,35.2,No,No
102795,2016-12-24,Nuriootpa,14.3,36.1,0.0,12.6,14.1,WSW,41.0,WSW,SW,15.0,17.0,40.0,16.0,1013.1,1011.0,0.0,,26.5,34.6,No,No
102796,2016-12-25,Nuriootpa,18.5,40.1,0.0,12.4,12.9,W,41.0,NE,SSE,17.0,11.0,30.0,8.0,1010.5,1006.2,0.0,,27.1,38.7,No,No
102797,2016-12-26,Nuriootpa,21.7,21.7,0.0,15.0,0.0,SE,61.0,WSW,NE,13.0,15.0,64.0,87.0,1010.1,1008.3,8.0,,21.7,19.9,No,No
102798,2016-12-27,Nuriootpa,19.2,26.2,15.6,1.0,,NNE,65.0,ENE,E,19.0,17.0,93.0,83.0,1006.3,1001.1,8.0,,20.1,23.3,Yes,No
102799,2016-12-28,Nuriootpa,20.1,32.1,18.6,4.6,12.0,NE,80.0,NW,WSW,28.0,24.0,77.0,68.0,998.7,999.8,6.0,,25.8,27.8,Yes,No
102800,2016-12-29,Nuriootpa,15.0,31.6,3.6,6.9,11.2,SW,44.0,ENE,W,7.0,26.0,73.0,23.0,1004.3,1001.9,3.0,,19.8,30.8,Yes,No
102801,2016-12-30,Nuriootpa,15.2,23.9,0.0,11.6,8.8,WNW,41.0,WNW,W,24.0,26.0,74.0,60.0,1004.7,1004.9,6.0,,18.0,21.5,No,No
102802,2016-12-31,Nuriootpa,15.2,24.6,0.0,6.1,8.7,SW,41.0,SW,SW,17.0,19.0,72.0,51.0,1008.5,1006.5,7.0,,17.5,23.6,No,No
105618,2016-07-01,Woomera,5.6,15.4,0.1,3.7,,S,35.0,W,S,7.0,15.0,81.0,45.0,1028.9,1026.8,1.0,6.0,8.5,14.7,No,No
105619,2016-07-02,Woomera,6.9,16.8,0.0,2.0,,E,20.0,ESE,ENE,11.0,4.0,72.0,43.0,1031.6,1029.0,6.0,1.0,10.6,16.4,No,No
105620,2016-07-03,Woomera,4.0,16.1,0.0,3.4,,NNE,35.0,NNE,N,15.0,20.0,79.0,43.0,1028.0,1021.5,2.0,1.0,9.0,15.4,No,No
105621,2016-07-04,Woomera,8.6,15.4,2.4,0.0,,SW,54.0,W,W,7.0,26.0,92.0,68.0,1017.2,1013.5,8.0,8.0,9.4,13.7,Yes,No
105622,2016-07-05,Woomera,3.6,13.7,1.6,1.8,,SW,56.0,WSW,SSW,19.0,30.0,84.0,40.0,1022.2,1021.4,0.0,,6.9,13.4,Yes,No
105623,2016-07-06,Woomera,2.6,13.9,0.0,3.8,,S,30.0,SW,SSE,19.0,13.0,86.0,54.0,1026.4,1023.9,0.0,2.0,5.9,12.8,No,No
105624,2016-07-07,Woomera,5.1,11.8,0.0,1.2,,ESE,22.0,,SE,0.0,9.0,99.0,78.0,1024.5,1021.4,7.0,,6.4,11.2,No,No
105625,2016-07-08,Woomera,2.6,15.7,0.2,0.8,,N,28.0,ENE,NNE,7.0,15.0,97.0,44.0,1023.4,1021.2,0.0,,6.9,15.2,No,No
105626,2016-07-09,Woomera,5.3,16.8,0.0,2.8,,NE,61.0,NE,NNE,26.0,31.0,78.0,54.0,1020.9,1016.6,6.0,8.0,8.6,14.9,No,No
105627,2016-07-10,Woomera,8.6,18.9,2.6,2.4,,NNE,57.0,N,NW,33.0,41.0,79.0,39.0,1010.7,1007.3,8.0,5.0,11.8,18.6,Yes,No
105628,2016-07-11,Woomera,6.0,17.3,0.0,3.8,,NW,54.0,NNW,NW,24.0,37.0,65.0,35.0,1012.2,1009.7,0.0,,9.5,17.0,No,No
105629,2016-07-12,Woomera,8.5,14.4,0.0,7.4,,WSW,69.0,W,WSW,35.0,43.0,72.0,40.0,1016.4,1018.6,0.0,,10.0,14.0,No,No
105630,2016-07-13,Woomera,2.6,13.9,0.0,3.8,,SSW,33.0,SW,SSW,11.0,22.0,86.0,31.0,1030.5,1030.7,,,6.4,13.5,No,No
105631,2016-07-14,Woomera,2.8,14.1,0.0,1.8,,E,22.0,E,SE,6.0,7.0,66.0,33.0,1035.3,1032.1,0.0,,7.5,13.3,No,No
105632,2016-07-15,Woomera,2.0,15.7,0.0,,,NE,17.0,ENE,NNE,7.0,4.0,61.0,32.0,1034.0,1030.9,,,7.8,15.1,No,No
105633,2016-07-16,Woomera,1.6,16.4,0.0,,,NE,20.0,SE,E,6.0,4.0,60.0,32.0,1031.5,1027.1,,,7.8,15.7,No,No
105634,2016-07-17,Woomera,2.0,19.7,0.0,,,NNE,37.0,N,N,15.0,19.0,65.0,29.0,1025.9,1021.5,,,8.3,19.1,No,No
105635,2016-07-18,Woomera,8.0,21.8,0.0,10.6,,NNW,28.0,N,NNW,13.0,11.0,69.0,48.0,1021.6,1019.0,0.0,,12.8,21.3,No,No
105636,2016-07-19,Woomera,9.5,23.8,0.0,1.8,,SSW,22.0,ENE,WSW,13.0,11.0,82.0,49.0,1019.6,1017.4,0.0,,14.5,22.7,No,No
105637,2016-07-20,Woomera,11.5,23.9,0.0,3.2,,S,24.0,ESE,WSW,7.0,13.0,77.0,45.0,1019.8,1017.4,0.0,,15.3,22.5,No,No
105638,2016-07-21,Woomera,11.2,26.8,0.0,,,NNW,50.0,N,NNW,22.0,35.0,79.0,41.0,1016.0,1011.2,,2.0,17.2,25.7,No,No
105639,2016-07-22,Woomera,13.4,19.7,0.0,10.4,,W,72.0,WNW,W,17.0,48.0,66.0,24.0,1010.4,1008.3,7.0,7.0,14.8,18.8,No,No
105640,2016-07-23,Woomera,5.4,15.9,0.0,4.6,,W,43.0,W,W,20.0,19.0,75.0,36.0,1017.9,1016.9,0.0,7.0,9.6,15.6,No,No
105641,2016-07-24,Woomera,8.0,15.9,0.0,3.6,,W,61.0,NW,W,31.0,44.0,54.0,37.0,1016.2,1015.8,1.0,6.0,9.9,14.6,No,No
105642,2016-07-25,Woomera,4.1,17.0,0.0,3.2,,WNW,48.0,WNW,W,17.0,30.0,82.0,49.0,1022.8,1019.7,0.0,,8.4,16.2,No,No
105643,2016-07-26,Woomera,5.7,17.4,0.0,2.2,,W,54.0,WNW,W,17.0,41.0,83.0,39.0,1021.1,1017.6,2.0,2.0,9.4,16.5,No,No
105644,2016-07-27,Woomera,9.4,15.7,0.0,4.4,,SW,52.0,SSW,SSW,30.0,19.0,52.0,41.0,1025.6,1026.4,6.0,,12.2,15.1,No,No
105645,2016-07-28,Woomera,4.1,17.9,0.0,4.2,,WNW,20.0,ESE,WSW,9.0,7.0,75.0,41.0,1031.3,1027.6,0.0,,9.2,17.2,No,No
105646,2016-07-29,Woomera,4.3,19.6,0.0,4.4,,N,30.0,NE,NNW,4.0,15.0,62.0,28.0,1027.3,1023.0,0.0,6.0,10.3,18.7,No,No
105647,2016-07-30,Woomera,8.4,21.8,0.0,4.6,,N,46.0,N,NNW,19.0,33.0,53.0,21.0,1021.7,1016.9,7.0,,11.5,21.4,No,No
105648,2016-07-31,Woomera,10.6,22.7,0.0,,,N,44.0,NNE,N,20.0,31.0,46.0,19.0,1018.0,1013.1,8.0,8.0,14.2,22.1,No,No
105649,2016-08-01,Woomera,10.9,13.8,0.6,11.8,,SSW,57.0,SSW,SSW,11.0,28.0,92.0,78.0,1015.4,1015.8,7.0,,10.9,12.4,No,No
105650,2016-08-02,Woomera,4.9,14.2,7.6,0.4,,S,44.0,S,S,22.0,31.0,75.0,49.0,1027.3,1026.5,0.0,,7.8,13.3,Yes,No
105651,2016-08-03,Woomera,4.5,15.1,0.0,4.0,,SE,35.0,SSW,SSE,19.0,20.0,88.0,49.0,1030.4,1027.9,0.0,,8.0,14.3,No,No
105652,2016-08-04,Woomera,4.8,15.5,0.0,1.4,,ESE,24.0,ESE,SSE,13.0,7.0,83.0,37.0,1030.2,1027.0,0.0,,7.9,14.8,No,No
105653,2016-08-05,Woomera,4.0,16.5,0.0,3.6,,N,31.0,NNE,NE,17.0,4.0,66.0,35.0,1028.8,1025.7,0.0,,9.0,15.8,No,No
105654,2016-08-06,Woomera,5.5,18.9,0.0,4.0,,N,39.0,NE,N,15.0,15.0,59.0,26.0,1025.2,1021.6,4.0,0.0,10.6,18.6,No,No
105655,2016-08-07,Woomera,5.2,21.4,0.0,4.4,,N,44.0,NNE,N,20.0,26.0,49.0,21.0,1023.2,1020.0,0.0,0.0,11.3,20.7,No,No
105656,2016-08-08,Woomera,8.1,24.6,0.0,5.4,,N,48.0,NNE,N,20.0,30.0,39.0,16.0,1020.7,1016.2,0.0,,13.5,23.8,No,No
105657,2016-08-09,Woomera,13.5,22.4,0.0,6.2,,WNW,67.0,NNW,W,28.0,41.0,29.0,26.0,1013.1,1010.6,7.0,,18.3,21.2,No,No
