id;name;host_id;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews
17076315;Comfy apmnt in Devoto;31293021;Luciana;VILLA DEVOTO;-3.459.553;-5.851.267;Entire home/apt;1734;2;31
17076580;Departamento Recoleta;114566163;Fernando;RECOLETA;-3.458.759;-5.838.385;Entire home/apt;2332;3;0
17084785;"Habitaci«¸n en pleno barrio de ""La Boca""";114644475;Nicolas;BOCA;-3.463.637;-5.836.563;Private room;239;1;0
17094901;CA«?ITAS! BRIGHT STUDIO in INCREDIBLE LOCATION!;14814702;Rodrigo;PALERMO;-3.456.732;-5.843.218;Entire home/apt;2990;4;21
17095019;Departamento moderno y luminoso en Palermo 1;113373229;Gustavo Leandro;PALERMO;-3.458.502;-584.369;Entire home/apt;2810;2;27
17095654;Luminoso Monoambiente c/Jard«n a 100m. Subte B;74523094;Claudia;PARQUE CHAS;-345.821;-584.764;Entire home/apt;1375;3;13
17097577;Nordic Studio Apt Downtown. Buenos Aires;114734917;Ludmila;RETIRO;-3.459.644;-5.837.869;Entire home/apt;1614;2;53
17102990;PALERMO SOHO LOFT, DISE«?O Y CONFORT/ LA MEJOR ZONA;3205786;Pablo;PALERMO;-3.458.905;-5.842.415;Entire home/apt;8072;6;42
17104241;Couzy and spacious department, high class building;104485802;Lily Y Sergio;BELGRANO;-3.455.958;-5.844.401;Entire home/apt;2033;3;2
17106591;Casa con terraza  en el  barrio de Palermo .;21706080;Audrey;RECOLETA;-3.459.487;-5.841.169;Private room;2990;3;2
17111538;Acogedor departamento en Belgrano cerca de todo!;9212214;Mariana Y Carlos;BELGRANO;-345.655;-5.845.609;Entire home/apt;897;5;20
17115045;Harmony Apartments Palermo Hollywood;48022095;Celeste;COLEGIALES;-345.795;-5.844.267;Private room;4783;3;0
17122786;Habitaci«¸n compartida en residencia estudiantil;92147339;La Serena;SAN NICOLAS;-3.460.304;-5.838.447;Entire home/apt;538;30;1
17123681;Atipico Studio en Palermo en edificio nuevo;3174439;Maria Julieta;PALERMO;-3.458.046;-5.842.916;Entire home/apt;1794;3;14
17131187;Palermo, Departamento Luminoso 3 Bedrooms!!!;115147866;Flor Mage;PALERMO;-3.458.692;-5.841.835;Entire home/apt;6876;2;0
17134290;Amplio y C«≠lido Dto. en Recoleta con Patio Privado;106559421;Emmanuel;RECOLETA;-3.459.698;-5.839.965;Entire home/apt;3588;2;92
17134725;Spacious, Quiet & Clean flat in Palermo Zoo;83009695;Julie;PALERMO;-3.457.848;-5.840.647;Entire home/apt;16742;5;30
17135413;Departamento en San Telmo;38664394;Daniel;SAN TELMO;-3.461.681;-5.837.097;Entire home/apt;1674;6;9
17135726;Studio Apartment -Top Rentals-;104897600;Top Rentals;RETIRO;-3.459.795;-5.837.916;Entire home/apt;4185;3;1
17136141;One Bedroom Apartment -Top Rentals-;104897600;Top Rentals;RETIRO;-3.459.807;-5.837.895;Entire home/apt;5082;3;2
17136560;Alquilo habitaci«¸n en el barrio de Palermo;103033955;Martu;PALERMO;-3.458.566;-584.147;Private room;359;1;0
17137984;Great  room in Recoleta! Only for women;99519308;Justina;RECOLETA;-3.458.853;-5.838.933;Private room;897;2;22
17138371;invitacion a sentirse como en casa;2612059;Joanette;CONSTITUCION;-3.461.985;-583.778;Entire home/apt;3946;2;0
17138854;Warm Apart in Barrio Norte;115214564;Marta;PALERMO;-345.811;-5.841.058;Entire home/apt;837;5;41
17139962;Big charming house in the heart of Palermo Soho;8554914;Claudia;PALERMO;-3.458.805;-5.842.588;Entire home/apt;3827;5;3
17141275;2 Bed 2 Bath in Ca«Òitas Next to bars & Resto;37947596;Ezequiel;PALERMO;-3.457.018;-5.843.391;Entire home/apt;3229;2;2
17149874;Two Bedroom Apartment -Top Rentals-;104897600;Top Rentals;RETIRO;-3.459.622;-583.774;Entire home/apt;7175;3;7
17151150;Depto 2 Ambientes Completo con Wifi;115332973;Dario Leandro;SAN NICOLAS;-3.460.448;-5.837.576;Entire home/apt;598;1;21
17152716;STUDIO PALERMO PZA ITALIA /VISA USA/SOCIEDAD RURAL;24634795;Andres;PALERMO;-3.458.189;-5.842.256;Entire home/apt;2093;1;83
17152878;Estudio nuevo en el coraz«¸n de Palermo Hollywood;86737633;Gipi;PALERMO;-3.457.923;-5.843.221;Entire home/apt;2212;1;71
17154415;Luxury Apartment 2bed/2bath 109m2 Ca«Òitas 24/7 sec;87216832;Nico;PALERMO;-345.732;-5.843.231;Entire home/apt;6218;1;33
17155115;Hyper Central BA Complete Apartment;21636247;Esteban/Leo O Agust«n;SAN NICOLAS;-3.460.215;-583.753;Entire home/apt;538;1;69
17158044;Luminous APARTMENT in heart of Buenos Aires City;115397595;Ver«¸nica Y Tom«≠s;SAN NICOLAS;-3.459.995;-5.837.932;Entire home/apt;2212;2;189
17166804;ORO SUITES - PALERMO;115475034;Constanza;PALERMO;-3.458.114;-584.242;Entire home/apt;1854;3;10
17167053;ORO SUITES - SOHO ARCOS;115475034;Constanza;PALERMO;-3.458.309;-5.842.746;Entire home/apt;2272;3;4
17167232;ORO SUITES - SOHO;115475034;Constanza;PALERMO;-3.458.282;-5.842.744;Entire home/apt;2571;2;0
17169116;Ca«Òitas a estrenar con Piscina y Barbacue;56978034;Mariana;PALERMO;-3.456.656;-5.843.697;Entire home/apt;2093;3;5
17170360;Excellent and New Apartment in nice neighborhood!;26893488;Agustin;BELGRANO;-3.455.581;-5.844.054;Entire home/apt;3767;1;43
17174328;Habitaci«¸n 1 o 2 personas en Balvanera. Centro;115546051;Fran;BALVANERA;-3.460.129;-5.839.926;Private room;1136;3;2
17174362;Lovely apartment in San Telmo;91881165;Maximiliano;SAN TELMO;-346.221;-5.837.473;Entire home/apt;359;3;38
17174991;Duplex en Palermo,piscina,balc«¸n con parrilla,sol!;40384467;Ileana;PALERMO;-3.457.357;-5.843.486;Entire home/apt;5561;3;38
17181776;Coliving a 5É?? del Obelisco, con terraza y laundry!;3587094;Marlene;MONSERRAT;-3.461.611;-5.837.948;Private room;1076;28;8
17183606;Departamento muy luminoso con balc«¸n;20438264;Rolando;SAN CRISTOBAL;-3.461.987;-5.840.534;Entire home/apt;1016;4;22
17186103;Niceto Apart;115665188;Alberto;PALERMO;-3.458.398;-584.422;Entire home/apt;957;3;30
17188368;Great view + luxury apartment - Palermo Hollywood;24715479;Gwenole;PALERMO;-3.458.224;-5.843.341;Entire home/apt;6757;1;2
17189040;Belgrano Beautiful apartment. Renewed by June 2019;115698413;Ryan;BELGRANO;-3.455.488;-5.845.737;Entire home/apt;777;5;14
17189685;Little Paris;27173334;Oli;RECOLETA;-3.458.676;-5.839.502;Entire home/apt;1375;4;17
17194367;Tu sitio en Caballito Norte;48221008;Eliana;CABALLITO;-3.460.728;-5.844.455;Entire home/apt;1256;3;36
17197582;HABITACION CALIDA Y LUMINOSA (PALERMO);115648525;Maria Haydee;PALERMO;-3.457.913;-5.842.257;Private room;2990;2;6
17205750;Por Marzo, depto. PH tipo casa en Villa Urquiza;115801016;«Ångela;VILLA URQUIZA;-3.457.161;-5.848.274;Entire home/apt;299;6;0
17206289;Beautiful Apartment in San Telmo;115496907;Babel;MONSERRAT;-3.461.465;-5.837.393;Hotel room;1913;1;65
17207191;Beautiful Studio in San Telmo;115496907;Babel;MONSERRAT;-3.461.418;-5.837.602;Hotel room;1913;1;77
17209037;SUNNY & COZY APT in Palermo, close to everything!;30079303;Sofia;PALERMO;-3.457.458;-5.843.507;Entire home/apt;1794;7;9
17210725;Private room in the heart of Palermo Soho.;8554914;Claudia;PALERMO;-3.458.893;-5.842.607;Private room;2033;3;0
17216182;HOME SWEET HOME in BUENOS AIRES!!!!;100782293;Raul;PALERMO;-3.456.906;-5.843.271;Entire home/apt;2691;4;13
17218603;Studio Palermo Hollywood! deck & garden;115926920;Maria Pia;PALERMO;-3.458.323;-5.844.413;Entire home/apt;1495;2;60
17221487;Casa Rosa: Geweldig app. Centrum Buenos Aires;73390211;Frank;SAN NICOLAS;-3.460.788;-5.839.156;Entire home/apt;1674;2;22
17222258;Acogedor monoambiente en Saavedra, con piscina!;115968738;Rocio;SAAVEDRA;-3.454.662;-5.847.472;Entire home/apt;478;1;1
17222439;HAB. PRIV. - GRANDE y LUMINOSA EN RECOLETA;115970014;Maria Isabel;RECOLETA;-3.459.809;-5.838.935;Private room;1076;30;0
17223953;Holy Hostel - 1 PRIVATE ROOM  w Private Bathroom;115989279;Holy Hostel Palermo;PALERMO;-3.458.671;-5.843.824;Hotel room;1315;2;3
17224182;Holy Hostel - 1 Sleepbox in FEMALE 6 Mixed Dorm;115989279;Holy Hostel Palermo;PALERMO;-3.458.729;-5.843.751;Hotel room;359;2;3
17227036;Lovely studio apartment on huge terrace;116021951;Leandro;BALVANERA;-3.460.982;-5.840.288;Private room;1196;2;23
17230647;Feel like a local in the heart of Recoleta!;116052386;Maria Marta;RECOLETA;-3.459.093;-5.840.375;Entire home/apt;1076;2;97
17231193;Large Studio Recoleta I;48992308;Florencia;RECOLETA;-3.458.961;-5.839.878;Entire home/apt;3109;28;40
17235807;Solid apartament in tango neighbor.;52859261;Alejandro;BOEDO;-3.462.686;-5.841.826;Entire home/apt;3348;3;0
17236041;Close to everything, safe and nice area 3 guests;1482817;Lorena;PALERMO;-3.459.232;-584.147;Entire home/apt;1614;10;0
17237146;Studio Apartment A in Palermo Hollywood best area;40699491;Andres;PALERMO;-3.457.748;-5.843.855;Entire home/apt;2511;5;34
17244828;Apartment in the heart of Buenos Aires - San Telmo;115496907;Babel;MONSERRAT;-3.461.471;-5.837.554;Hotel room;1913;1;36
17245382;Special Apartment in Buenos Aires - San Telmo;115496907;Babel;MONSERRAT;-3.461.437;-5.837.533;Hotel room;1913;1;26
17245596;Comfortable Apartment in Buenos Aires - San Telmo;115496907;Babel;MONSERRAT;-3.461.565;-5.837.527;Hotel room;1913;1;88
17246909;É??É??É??É??É?? Comfy Downtown 3 Rooms Home in Downtown BA!;408551;Guille É??É??É??É??É??;SAN NICOLAS;-3.459.981;-5.837.223;Entire home/apt;2332;2;84
17247592;1 room whit private bathroom  in recoleta;116114638;Maruchi;RECOLETA;-3.459.706;-5.838.717;Private room;1076;3;30
17247823;DUE«?O DIRECTO ALQUILA DEPARTAMENTO ,UNIVERSIDADES.;116219240;Virginia;BALVANERA;-3.460.162;-5.840.621;Entire home/apt;1196;30;0
17249576;Elegante y fino departamento en Palermo chico;116241569;Eva;PALERMO;-3.458.041;-5.841.331;Entire home/apt;5202;2;30
17252135;C«¸rdoba Apart with pool and free laundry;116263418;Lucas;PALERMO;-3.458.734;-5.844.043;Entire home/apt;1256;3;69
17255813;YOUR HOME IN TOP RECOLETA;6529360;Juliana;RECOLETA;-3.459.003;-5.839.846;Entire home/apt;1854;3;2
17255931;Beautiful House in Palermo Soho for  7 pax, 3 bdr;42388196;Maria;PALERMO;-345.903;-5.843.172;Entire home/apt;14948;7;0
17263665;Excelente depto en Palermo - Gold Soho Apartment;116380718;Mariano;PALERMO;-3.458.229;-5.842.786;Entire home/apt;2332;3;7
17263926;Semipiso en Belgrano;81932771;Micol;BELGRANO;-3.455.687;-584.513;Entire home/apt;1973;7;7
17265687;Piso Alto con Vista Panor«≠micas;110374240;Adela;SAN TELMO;-3.461.763;-5.836.749;Entire home/apt;3887;2;47
17265865;Relaxing 2BR home in Perfect Palermo;2017830;Barbara;PALERMO;-3.459.151;-5.841.431;Entire home/apt;1495;2;43
17267108;Bright & Cozy Duplex Apartment in Palermo;116260531;Karina;PALERMO;-3.457.613;-5.842.455;Entire home/apt;3588;7;48
17268254;Sunny studio on ideal Palermo Soho street;2017830;Barbara;PALERMO;-3.458.529;-5.842.486;Entire home/apt;2930;2;82
17271049;Habitaci«¸n muy c«¸moda y grande, cerca de todo!;25029498;Victor;BALVANERA;-3.461.225;-5.840.198;Private room;419;3;11
17276358;Departamento en pleno coraz«¸n  de Recoleta;75222354;Vale;RECOLETA;-3.458.858;-5.839.333;Hotel room;2870;3;81
17278509;Monoambiente en la mejor zona de Palermo !;61835706;Diego F.;PALERMO;-345.893;-584.181;Entire home/apt;1794;2;9
17281446;RECOLETA! Beautiful and Sunny STUDIO with BALCONY!;67086449;Rodrigo;RECOLETA;-3.459.291;-583.945;Entire home/apt;3049;4;25
17282064;Studio Apartment B in Palermo Hollywood best area;40699491;Andres;PALERMO;-345.776;-5.843.733;Entire home/apt;2511;5;25
17282563;Hermoso Dpto 3 Amb balc«¸n a pasaje  -  Caballito;25033349;Mariano;CABALLITO;-3.461.041;-5.843.429;Entire home/apt;2093;3;0
17283359;Dos ambientes Alto Palermo;70294863;Alex;PALERMO;-3.458.893;-5.841.303;Entire home/apt;2392;28;0
17298718;Classical Art Noveau 110 m2 apartment;116701621;Mariano;SAN CRISTOBAL;-3.461.979;-5.839.886;Entire home/apt;5082;4;21
17298841;Luminous Triplex in Palermo w hot tub and barbecue;91673782;Juan Carlos;PALERMO;-3.458.522;-584.277;Entire home/apt;6517;4;12
17301648;Habitacion privada en palermo, solo mujeres!!;116736723;Maria Patricia;RECOLETA;-3.459.026;-5.840.976;Private room;1076;7;0
17302699;Large flat in the heart of Villa Crespo.;45091838;Laura;CABALLITO;-3.460.353;-5.843.348;Entire home/apt;2332;3;8
17303930;Habitaci«¸n privada super luminosa!!!;116758303;Gisela;ALMAGRO;-346.048;-584.176;Private room;897;3;30
17313149;Recoleta/ BUENA ONDA;116832968;Victoria;RECOLETA;-3.458.508;-5.840.358;Private room;1256;1;48
17325753;Cosy apartment near Colon Theatre & the Obelisco;90689796;Paula;MONSERRAT;-3.460.896;-5.838.326;Entire home/apt;1016;7;8
17327572;Amazing Studio in Ca«Òitas/Palermo!;20482331;Mechi & Javi;PALERMO;-3.456.671;-5.843.352;Entire home/apt;2392;3;59
17327604;Fancy apartment w/ BBQ grill in Palermo Hollywood;4818705;Ignacio;PALERMO;-3.458.003;-5.843.121;Entire home/apt;598;1;8
17327795;Apartamento perfecto. Ubicaci«¸n perfecta#;116977438;Silvia,Sergio, Luciana;SAN TELMO;-3.462.053;-5.837.235;Entire home/apt;2631;1;99
17329481;Suite en Palacio Historico (ba«Òo interno);103364206;Giacomo;SAN TELMO;-3.461.739;-5.837.263;Entire home/apt;2332;1;4
17329503;Beautiful Recoleta Apartment with French Balcony;8383803;Guillermo;RECOLETA;-3.458.464;-5.839.854;Entire home/apt;5381;1;122
17329644;MODERNO DEPARTAMENTO EN RECOLETA;14079114;Elisabeth;RECOLETA;-345.952;-583.928;Entire home/apt;2750;3;114
17339042;Cheerful and Sunny Park View Studio in Palermo H.;58509364;Andrea & Catalina;PALERMO;-3.458.149;-5.844.242;Entire home/apt;1555;3;88
17339238;Habitacion luminosa privada!;117103308;Ruth;BALVANERA;-3.460.348;-5.839.713;Private room;299;1;2
17344721;Monoambiente en San Crist«¸bal;115567898;Edgard;ALMAGRO;-3.460.678;-5.842.032;Shared room;419;1;0
17346260;Cheap and cozy apartment in San Telmo;21875505;Barbara;CONSTITUCION;-3.462.551;-5.837.769;Entire home/apt;1076;1;24
17346691;Apartamento Lali;117192276;Laura;CHACARITA;-3.458.821;-5.845.222;Entire home/apt;2990;3;0
17358098;Modern and Spacious Apartment in San Telmo.;115496907;Babel;MONSERRAT;-3.461.581;-5.837.406;Hotel room;1913;1;177
17359239;CERCA DE TODO. C«?MODO, LINDO Y SEGURO.;13164753;Maximiliano;RECOLETA;-3.459.789;-5.838.782;Entire home/apt;2093;60;18
17365696;Habitacion privada en depto antiguo de Almagro;104295168;Pablo;ALMAGRO;-3.459.911;-5.842.001;Private room;837;1;17
17366105;Cozy and Comfortable Apartment in the Center;117343419;Leandro Gabriel;BALVANERA;-3.460.199;-5.839.553;Entire home/apt;658;2;3
17367180;Habitaci«¸n luminosa y c«¸moda, para linda estad«a.;117356145;Gaby;BELGRANO;-3.456.595;-5.845.582;Private room;359;3;1
17367225;Habitaci«¸n doble en casa grande!!!;115175087;Marina;PARQUE PATRICIOS;-346.387;-5.840.151;Private room;598;3;8
17376655;Alquilo habitacion individual;111796366;Emmanuel;CABALLITO;-346.118;-5.844.406;Private room;1495;1;0
17376756;Holy Hostel - 1 Sleepbox in 4 Female Dorm;115989279;Holy Hostel Palermo;PALERMO;-3.458.655;-5.843.895;Hotel room;478;2;3
17384166;Excellent apartment Buenos Aires city (Retiro);117500895;Agustin;RETIRO;-3.459.634;-5.838.044;Entire home/apt;1674;2;66
17385019;Holy Hostel - 1 Sleepbox in 15 Mixed Dorm;115989279;Holy Hostel Palermo;PALERMO;-3.458.698;-5.843.812;Hotel room;598;1;16
17385072;Hermosa y acogedora casa con jard«n privado;117512062;Valeria;BOCA;-3.463.786;-5.836.458;Entire home/apt;2392;4;10
17385243;BELLO DEPTO EN RECOLETA, EXCELENTE UBICACI«?N;44622232;Claudia;RECOLETA;-3.459.353;-5.839.095;Entire home/apt;4783;7;22
17386634;Charming Central SAN TELMO Located Apartment;10702040;Flor;CONSTITUCION;-346.206;-5.837.841;Entire home/apt;2392;2;36
17398067;Amplio Duplex para 4 personas en Palermo Hollywood;80884429;Syrah;PALERMO;-3.458.386;-5.843.481;Entire home/apt;4604;1;0
17401133;Open View Apart with pool and laundry;117613403;Marisa;PALERMO;-3.459.058;-5.842.297;Entire home/apt;4604;3;56
17401418;SPACIOUS AND BRIGHT ROOM IN ANTIQUE BUILDING;26161541;Lucia;RECOLETA;-3.459.824;-5.840.302;Private room;1495;2;20
17402618;Hermoso, Luminoso y comodo!!;7649480;Nati;MONSERRAT;-3.461.109;-5.838.844;Entire home/apt;1435;5;9
17418148;Lovely apartment  in Villa Crespo;117650098;C«∏sar;VILLA CRESPO;-3.459.665;-5.844.518;Entire home/apt;1495;3;27
17420900;Habitacion muy luminosa y agradable.;2173233;Claudia;VILLA CRESPO;-3.459.183;-5.843.625;Private room;478;2;0
17429027;The best premium place only 10' away from Palermo!;27523293;Macarena;COLEGIALES;-3.457.733;-5.845.798;Entire home/apt;2930;1;96
17434012;Departamento 2 amb en Las Ca«Òitas.;117950063;Diego;PALERMO;-3.457.312;-5.843.259;Entire home/apt;1375;3;74
17447626;Beautiful,bright & spacious w/balcony, great area;1717203;Ana;PALERMO;-3.458.027;-5.843.196;Entire home/apt;1973;3;15
17450082;Habitaci«¸n luminosa con balc«¸n en San Telmo.;118123373;Juan M.;SAN TELMO;-3.462.518;-5.837.636;Private room;1016;1;30
17456943;Nice apt in Recoleta, for 6 PAX  3 BRoom, 2 bath;19728211;Maria;RETIRO;-3.459.513;-583.809;Entire home/apt;3827;2;52
17463723;FITZCARRALDO . Hermosa caba«Òa sobre el Arroyo Toro;27924424;Javier;ALMAGRO;-3.461.143;-5.842.603;Entire home/apt;1973;2;5
17465257;Depto 3amb de Estilo UNICO;42388196;Maria;BALVANERA;-3.461.455;-5.839.792;Entire home/apt;5082;7;0
17473124;Comparto cama en departamento peque«Òo;118349092;Morales;RECOLETA;-3.458.871;-5.839.916;Shared room;1196;1;3
17473680;Hermoso monoambiente en Caballito C.A.B.A.;116300304;Ricardo;CABALLITO;-3.460.734;-5.845.576;Entire home/apt;598;15;1
17475106;Luminosa habitaci«¸n privada Palermo SoHo;118361008;Guido;PALERMO;-3.458.577;-584.285;Private room;837;3;31
17475589;2BDR Classical home in Palermo with a courtyard;118354015;Magdalena;PALERMO;-3.459.114;-5.841.747;Entire home/apt;4604;2;21
17476636;Cozy home/Hogar en Palermo;6800483;Camila;PALERMO;-3.457.615;-5.842.424;Entire home/apt;2990;3;7
17477789;room private San Telmo;64405220;Celeste;CONSTITUCION;-3.461.793;-5.837.863;Private room;658;1;3
17478943;Departamento en Recoleta;118401038;Jorge;RETIRO;-3.458.897;-5.838.379;Entire home/apt;4484;7;6
17479240;Fab location! Full of light;1824987;May & Seb;PALERMO;-3.458.291;-5.840.473;Entire home/apt;2990;3;10
17495792;Cozy bright Apartment, great location-Palermo Soho;479827;Bel«∏n;PALERMO;-3.458.113;-5.842.546;Entire home/apt;4604;3;35
17498026;Departamento completo en la Boca, Capital Federal;115717951;Francisco;BOCA;-3.462.946;-5.836.178;Entire home/apt;419;4;9
17498800;Excelente apartamento para 2 pers.;26026168;Santiago;VILLA URQUIZA;-3.457.399;-5.847.307;Private room;598;1;23
17498965;Modern studio in Recoleta;65360872;Juana;RETIRO;-3.459.321;-583.849;Entire home/apt;2392;1;3
17499201;Green studio in Recoleta;65360872;Juana;RETIRO;-3.459.129;-583.856;Entire home/apt;2392;1;1
17505738;Casa amplia Zona SAN TELMO.;118650513;Gaston;BARRACAS;-3.462.991;-5.837.258;Private room;29896;1;0
17506375;Practico y Comodo apartamento para dos personas.;55553719;For Rent Argentina;BALVANERA;-3.460.193;-5.839.514;Entire home/apt;2870;3;2
17509477;Dodis  Recoleta Loft ,  6 blocks from Cemetery;50854954;Rodri;RECOLETA;-3.458.798;-5.839.985;Entire home/apt;658;2;26
17510265;THE BEST PALERMO HOLLYWOOD CONDO;10544876;Diana;PALERMO;-3.457.645;-5.844.188;Entire home/apt;2990;7;0
17514529;Departamento Nunez / Saavedra Depto Completo;351428;Mariano;SAAVEDRA;-3.454.687;-5.847.158;Entire home/apt;2392;1;0
17516394;Beautiful apartment,  large balcony, plus garage;12010326;Vicky;NU•EZ;-3.453.942;-5.846.559;Entire home/apt;2691;30;19
17521557;Gran Habitacion Doble. Toilette privado. Frigobar.;38347264;Ana Maria;BELGRANO;-3.456.451;-5.846.647;Private room;538;30;4
17521978;Palermo Soho Tango with swimming-pool view;7986525;Matias;PALERMO;-3.459.184;-5.842.651;Entire home/apt;3887;2;87
17525397;Beautiful and comfortable in Villa Crespo.;110976059;Ana;VILLA CRESPO;-3.459.783;-5.844.343;Entire home/apt;2990;1;60
17525639;HERMOSO DPTO/SUITE EN LAS CA«?ITAS;21254144;Hern«≠n;PALERMO;-3.457.138;-5.843.212;Entire home/apt;1435;3;19
17525753;Emerald Apart 1BR;118368225;Paola;SAN NICOLAS;-346.037;-5.837.721;Entire home/apt;837;3;86
17526735;Departamento 2 amb. ∂≠Excelentes comodidades!;118845073;Pedro Miguel;RECOLETA;-3.459.624;-5.841.343;Entire home/apt;2990;4;1
17528849;Beautiful apartment in Palermo, Ca«Òitas.;63377539;Catalina;PALERMO;-3.456.791;-5.843.545;Entire home/apt;3588;3;1
17529245;Ambiente en piso 12. Av.Libertador. Patio Bullrich;118871631;Victoria;RETIRO;-3.458.876;-5.838.228;Entire home/apt;478;7;0
